id,title,title_clean,text_combined,score,review_count,price,trend_score,image_url,local_image_path,source
a90ce9fb64255943e3c27ddc592fd83eeb2ad7b2c1aa288a2d46e1e38935cd39,"Honolulu Jewelry Company 14K Solid Yellow Gold Singapore Twisted Curb Chain 16"" 18"" 20"" Necklace",honolulu jewelry company solid yellow gold singapore twisted curb chain necklace,honolulu jewelry company solid yellow gold singapore twisted curb chain necklace,4.2,0,154.19,0.4045,https://m.media-amazon.com/images/I/41p4AtYs-XL._AC_.jpg,data/images/gold\gold_11.jpg,huggingface
4993084acbe0679586276560333df2c0a921b07f0e4756672a65a5a423d2ac38,GoldenMine Fine Jewelry Collection 14k Yellow or White Gold 1mm Braided Square Wheat Chain Necklace with Lobster Claw Clasp,goldenmine fine jewelry collection yellow white gold braided square wheat chain necklace lobster claw clasp,goldenmine fine jewelry collection yellow white gold braided square wheat chain necklace lobster claw clasp,4.0,0,229.0,0.3817,https://m.media-amazon.com/images/I/41aWsSRDIHL._AC_.jpg,data/images/gold\gold_12.jpg,huggingface
112c2a6295529dfb21f8fad5eec118fd7f30a626c8e199e3373ed229af5ccd97,18K White Gold Plated Sterling Silver Pure Brilliance Cut Cubic Zirconia Stud Earrings Round CZ Simulated Diamond Stud Earrings for Women Men Girls,white gold plated sterling silver pure brilliance cut cubic zirconia stud earring round cz simulated diamond stud earring woman men girl,white gold plated sterling silver pure brilliance cut cubic zirconia stud earring round cz simulated diamond stud earring woman men girl,4.7,0,27.95,0.4633,https://m.media-amazon.com/images/I/514Xov+xWdL._AC_.jpg,data/images/gold\gold_13.jpg,huggingface
4da45ec7cab16c8de259ee4bc9ba77bc3cedd601af75a12f20aea18490bbd51f,Yoursfs 18KGP Necklace Clip on Silver Earrings Vintage Knot Jewelry Set for Mother Day Gift,yoursfs necklace clip silver earring vintage knot jewelry set mother day gift,yoursfs necklace clip silver earring vintage knot jewelry set mother day gift,4.3,0,5.99,0.4126,https://m.media-amazon.com/images/I/41WVVOvJIsL._AC_.jpg,data/images/gold\gold_14.jpg,huggingface
00416758974ea1fec1a3b8a3a6d81296bd6b03eac69ceca0b5fcea9aee6d1eb2,"LuvMyJewelry Traffic Light Design Adjustable Diamond Cuff for Women - Available in 14K Yellow, Rose Gold Vermeil and Non Vermeil 925 Sterling Silver Cuffs (Color HI, Clarity I2-I3)",luvmyjewelry traffic light design adjustable diamond cuff woman available yellow rose gold vermeil non vermeil sterling silver cuff color hi clarity,luvmyjewelry traffic light design adjustable diamond cuff woman available yellow rose gold vermeil non vermeil sterling silver cuff color hi clarity,5.0,0,249.0,0.5073,https://m.media-amazon.com/images/I/31R2WQu8-nL._AC_.jpg,data/images/gold\gold_15.jpg,huggingface
e9073963c66497dbf77790ab941da369b3be0130efdbdf11b00c312663f06d59,Arthur's Jewelry 14K solid white gold Hawaiian slipper flip flop thong honu turtle charm pendant,arthur jewelry solid white gold hawaiian slipper flip flop thong honu turtle charm pendant,arthur jewelry solid white gold hawaiian slipper flip flop thong honu turtle charm pendant,5.0,0,125.0,0.5036,https://m.media-amazon.com/images/I/41QLmv8GjiL._AC_.jpg,data/images/gold\gold_16.jpg,huggingface
65d63f745b152b2393c61849eb88bb2c78cef079bc82dd598cd0c9d43a066b60,Women's Twist Design 4mm Wide Medium Large Extra Extra Large 30-80mm Real 14k Yellow Gold Layered Round BIG Oversize Hoop Earrings,woman twist design wide medium large extra extra large real yellow gold layered round big oversize hoop earring,woman twist design wide medium large extra extra large real yellow gold layered round big oversize hoop earring,4.2,0,13.95,0.4004,https://m.media-amazon.com/images/I/4163TY0TEAL._AC_.jpg,data/images/gold\gold_17.jpg,huggingface
90693c44c700bcd244ca916813197b3caaca7d1b06baa8c31b1506f509c67f15,"MiaBella 925 Sterling Silver or 18Kt Yellow Gold Over Silver Minimalist Flat Bar Dainty Stud Earrings for Women Teen Girls, Made in Italy",miabella sterling silver yellow gold silver minimalist flat bar dainty stud earring woman teen girl made italy,miabella sterling silver yellow gold silver minimalist flat bar dainty stud earring woman teen girl made italy,4.3,0,12.9,0.4128,https://m.media-amazon.com/images/I/21+dfS4rYgL._AC_.jpg,data/images/gold\gold_18.jpg,huggingface
f48c522d1cb708c408bbef5a318fa73e2486d2971835acf68f0c0406a2beead9,Women's Heart Rings Love Hollow Out Crossing Rhinestone Rose Gold Ring Fashion Jewelry Christmas Valentine's Day Gifts,woman heart ring love hollow crossing rhinestone rose gold ring fashion jewelry christmas valentine day gift,woman heart ring love hollow crossing rhinestone rose gold ring fashion jewelry christmas valentine day gift,5.0,0,19.9,0.5005,https://m.media-amazon.com/images/I/41R64E138jL._AC_.jpg,data/images/gold\gold_19.jpg,huggingface
d6401f0283c8315358dcf67588728573e98211bbe800a1a6881a3ca2e934669d,LAOYOU Spinner Ring for Women Anxiety Relief - 6MM Stainless Steel Sand Blast Glitter Rose Gold Silver Rainbow Mens Fidget Ring Band Set Mother's Day Birthday Gifts for Mom Daughter Girlfriend Girls,laoyou spinner ring woman anxiety relief stainless steel sand blast glitter rose gold silver rainbow men fidget ring band set mother day birthday gift mom daughter girlfriend girl,laoyou spinner ring woman anxiety relief stainless steel sand blast glitter rose gold silver rainbow men fidget ring band set mother day birthday gift mom daughter girlfriend girl,4.4,0,11.79,0.4253,https://m.media-amazon.com/images/I/51Kq-r7O6dL._AC_.jpg,data/images/gold\gold_20.jpg,huggingface
48f59a6d490b65dec88f0fbc01e43891fedca995931bad366510b8cc4df039b8,Amazon Collection 14k White Gold Chain with Black Freshwater Cultured Pearl Pendant Necklace (11-11.5mm),amazon collection white gold chain black freshwater cultured pearl pendant necklace,amazon collection white gold chain black freshwater cultured pearl pendant necklace,3.4,0,130.81,0.3038,https://m.media-amazon.com/images/I/31jhBCs0b-L._AC_.jpg,data/images/gold\gold_21.jpg,huggingface
d16f096c9734653e81dd8288c3a22ae41c4bcfbb6761542c716bd91cbf841229,Yellow 14k Gold Small Flower Stud Earrings with Cubic Zirconia and Screw Backings for Women Teen,yellow gold small flower stud earring cubic zirconia screw backing woman teen,yellow gold small flower stud earring cubic zirconia screw backing woman teen,3.9,0,54.95,0.3641,https://m.media-amazon.com/images/I/41lg4-ZeAPL._AC_.jpg,data/images/gold\gold_22.jpg,huggingface
ed60bb27c3bbd295ed82d70566e810fa4ee1b5dca660f00cbfe66ce70c253b60,"14k White Gold 0.03 ctw Diamond Oval Ruby Pendant Necklace 18"" (H-I Color, I1-I2 Clarity)",white gold ctw diamond oval ruby pendant necklace color clarity,white gold ctw diamond oval ruby pendant necklace color clarity,5.0,0,159.0,0.5046,https://m.media-amazon.com/images/I/31-2pprztoL._AC_.jpg,data/images/gold\gold_23.jpg,huggingface
8df990462c377137fcd5e91db40cf4a468f7a4e93c45159a40fd20b1b9b6b14a,Tiny Minimalist AAA Gemstone CZ Birthstone Colors Cluster Open Flower Yellow 14K Real Gold Stud Earrings For Women Teen Secure Screw back,tiny minimalist aaa gemstone cz birthstone color cluster open flower yellow real gold stud earring woman teen secure screw back,tiny minimalist aaa gemstone cz birthstone color cluster open flower yellow real gold stud earring woman teen secure screw back,4.0,0,49.99,0.3764,https://m.media-amazon.com/images/I/41U+y3eFrXL._AC_.jpg,data/images/gold\gold_24.jpg,huggingface
f0a605feccc5b58d4c613279781903838697f26038b67af0933f71089e149bdd,"White Freshwater Cultured Pearl Grape Leaf Ring, Sterling Silver, 12k Green and Rose Gold Black Hills Gold Motif (5.00 MM)",white freshwater cultured pearl grape leaf ring sterling silver green rose gold black hill gold motif mm,white freshwater cultured pearl grape leaf ring sterling silver green rose gold black hill gold motif mm,5.0,0,139.88,0.5041,https://m.media-amazon.com/images/I/41e50dztQnL._AC_.jpg,data/images/gold\gold_25.jpg,huggingface
a63c4f0663132f9791c09cfd48b2cd2c7fa1d5d6d23cf969f607738199621f2f,"Solid Gold Curb Chain Bracelet 14K Yellow Gold 3mm Wide Available in Lengths 7 to 8-1/2""",solid gold curb chain bracelet yellow gold wide available length,solid gold curb chain bracelet yellow gold wide available length,5.0,0,382.0,0.5112,https://m.media-amazon.com/images/I/41WhaEPAfOL._AC_.jpg,data/images/gold\gold_26.jpg,huggingface
a16597163c575fe7de00a41549d55f48be0d6f46f192de3b090281f1864abc32,14K Gold Statement Drop Earrings For Women Bohemian Beaded Round Earrings Fashion Large Handmade Whimsical dangle earrings For Girls Idea Gifts For Mom Sister and Friends,gold statement drop earring woman bohemian beaded round earring fashion large handmade whimsical dangle earring girl idea gift mom sister friend,gold statement drop earring woman bohemian beaded round earring fashion large handmade whimsical dangle earring girl idea gift mom sister friend,4.3,0,19.92,0.413,https://m.media-amazon.com/images/I/51OuGQ6iRxL._AC_.jpg,data/images/gold\gold_27.jpg,huggingface
0eb87790071a5ad255b2e771963cb6e4ecc5d0c7455642dd645252379f1cc5ef,"GUQILA Cuban Link Bracelet For Men, 8mm/10mm/12mm Stainless Steel Cuban Link Chain Bracelets 18K Gold Plated Cuban Bracelets Silver Hip Hop Jewelry Gift for Men Women, 7.5/8.5 Inches",guqila cuban link bracelet men stainless steel cuban link chain bracelet gold plated cuban bracelet silver hip hop jewelry gift men woman inch,guqila cuban link bracelet men stainless steel cuban link chain bracelet gold plated cuban bracelet silver hip hop jewelry gift men woman inch,4.1,0,17.99,0.388,https://m.media-amazon.com/images/I/412frnxVuJL._AC_.jpg,data/images/gold\gold_28.jpg,huggingface
9e78add996205bddaec8035355d3d92977549e90cf45cdd4e0278e2f06207a00,"10k White or Yellow Gold 3/4 Ct T.W. Two Stone Diamond Pendant Forever Us Women's Necklace With 18"" 10k Gold Chain",white yellow gold ct two stone diamond pendant forever u woman necklace gold chain,white yellow gold ct two stone diamond pendant forever u woman necklace gold chain,3.7,0,379.99,0.3486,https://m.media-amazon.com/images/I/41CERUE+wvL._AC_.jpg,data/images/gold\gold_29.jpg,huggingface
c4dd5b0d5c2b04caf163aee3c667ba2d0492850680edc18d11059a1cd313f3f0,WildKlass Jewelry Rose Gold Prong Set Gem Top Steel Nose Stud Ring,wildklass jewelry rose gold prong set gem top steel nose stud ring,wildklass jewelry rose gold prong set gem top steel nose stud ring,3.2,0,12.99,0.2753,https://m.media-amazon.com/images/I/312Okdn4ApL._AC_.jpg,data/images/gold\gold_30.jpg,huggingface
4cb42e92e500b98d0d22b398b4d6b931618330f8979128ccedc490d2e35383dc,Ross-Simons 14kt Yellow Gold Bead Station Necklace,yellow gold bead station necklace,yellow gold bead station necklace,3.8,0,419.0,0.3623,https://m.media-amazon.com/images/I/31lNvp62Z5L._AC_.jpg,data/images/gold\gold_31.jpg,huggingface
ebcc71ab1051753122efffbde7ef5dfcfbf2a067893c3c521ac0491b8f4b8064,Jewel Zone US Simulated Aquamarine & Cubic Zirconia Halo Ring in 14k Gold Over Sterling Silver,jewel zone u simulated aquamarine cubic zirconia halo ring gold sterling silver,jewel zone u simulated aquamarine cubic zirconia halo ring gold sterling silver,3.6,0,103.99,0.328,https://m.media-amazon.com/images/I/41VksUWg80L._AC_.jpg,data/images/gold\gold_32.jpg,huggingface
2509278bc0fbc1815db24f7c4ea236f3608ff3c890750a507765cb18687647de,1/3ct.t.w. Inifinity Style Hoop Earrings with Round Diamonds in 14K Rose Gold Over,inifinity style hoop earring round diamond rose gold,inifinity style hoop earring round diamond rose gold,4.4,0,126.99,0.4287,https://m.media-amazon.com/images/I/31KT2Q5SrvL._AC_.jpg,data/images/gold\gold_33.jpg,huggingface
1ad09f872541ea3e72611ade1807870ce123aac6d6b92cf0e35316de86c61dfd,Dazzlingrock Collection 0.30 Carat (ctw) 14K Gold Round Champagne & White Diamond Ladies Halo Style Dangling Earrings 1/3 CT,dazzlingrock collection carat ctw gold round champagne white diamond lady halo style dangling earring ct,dazzlingrock collection carat ctw gold round champagne white diamond lady halo style dangling earring ct,2.5,0,252.84,0.1949,https://m.media-amazon.com/images/I/51a0b+7fXgL._AC_.jpg,data/images/gold\gold_34.jpg,huggingface
fcf53f8b5061e075d7fe20522668766d698147f30b3530d9ce2072fc9cf2a414,THE PEARL SOURCE 14K Gold 7-8mm AAAA Quality Round Pink Freshwater Cultured Pearl Bracelet for Women,pearl source gold aaaa quality round pink freshwater cultured pearl bracelet woman,pearl source gold aaaa quality round pink freshwater cultured pearl bracelet woman,5.0,0,139.0,0.504,https://m.media-amazon.com/images/I/31kQCoKk1uL._AC_.jpg,data/images/gold\gold_35.jpg,huggingface
ebcbc3a62edd34bfc5ba2d51c58f7f86b429a3e742c2b9f35901855cacb8ff78,"MCS Jewelry 14 Karat Three Tone Yellow Gold/White Gold/Rose Gold Necklace 2.75MM Width (16""-24"")",mc jewelry karat three tone yellow gold necklace width,mc jewelry karat three tone yellow gold necklace width,4.1,0,298.0,0.3962,https://m.media-amazon.com/images/I/41pO4CfofKL._AC_.jpg,data/images/gold\gold_36.jpg,huggingface
99e129740225d8f8edb7854630eb9456bfd331a76f9e6cb08295f75df7163ed5,Duke Collections Mens Wedding Band 8mm Black Matte Brushed Tungsten Ring Thin Side Rose Gold Groove Line Flat Edge Comfort Fit,duke collection men wedding band black matte brushed tungsten ring thin side rose gold groove line flat edge comfort fit,duke collection men wedding band black matte brushed tungsten ring thin side rose gold groove line flat edge comfort fit,4.3,0,23.16,0.4131,https://m.media-amazon.com/images/I/41jhgYUz8CL._AC_.jpg,data/images/gold\gold_37.jpg,huggingface
d6e69e4203a46f99777eead0e5652eadc7b3fb3683223b74d9b9cb5066afbe06,FANTOM JEWELRY 14 Karat Gold Overlay on Solid Silver Earrings Cubic Zirconia Round Stones,fantom jewelry karat gold overlay solid silver earring cubic zirconia round stone,fantom jewelry karat gold overlay solid silver earring cubic zirconia round stone,4.1,0,12.99,0.3878,https://m.media-amazon.com/images/I/519AVNF7CDL._AC_.jpg,data/images/gold\gold_38.jpg,huggingface
97163913d46b1005c924c6fa538ed055d8e57fc0b76cb4f31434b0d4b3a20c34,BERISO Dainty Pearl Bracelets for Women 14K Gold Plated Bracelet Silver Bracelet Pearl Paperclip Link Chain Bracelets Daily Jewelry Gifts for Women,beriso dainty pearl bracelet woman gold plated bracelet silver bracelet pearl paperclip link chain bracelet daily jewelry gift woman,beriso dainty pearl bracelet woman gold plated bracelet silver bracelet pearl paperclip link chain bracelet daily jewelry gift woman,4.3,0,14.99,0.4129,https://m.media-amazon.com/images/I/2164SWVLY+L._AC_.jpg,data/images/gold\gold_39.jpg,huggingface
d49a911a7edc24cd0f0a3a0e3282488f46d4be26ad0e470b23cdb21b98a96691,"Silver City Jewelry 10K Yellow Gold Natural Peridot Heart Ring 7mm Diamond Accent, Sizes 5-10",silver city jewelry yellow gold natural peridot heart ring diamond accent size,silver city jewelry yellow gold natural peridot heart ring diamond accent size,5.0,0,270.22,0.5079,https://m.media-amazon.com/images/I/51OqJNrmsNL._AC_.jpg,data/images/gold\gold_40.jpg,huggingface
cd6a4576aea7a167728b48d0dd3a0040cd4c19a1e7c69ce50cdad0108e284029,AFFY Cushion-Cut Simulated Green Emerald Solitaire Ring in 14K Gold Over Sterling Silver (2.5 Ct),affy simulated green emerald solitaire ring gold sterling silver ct,affy simulated green emerald solitaire ring gold sterling silver ct,3.4,0,40.99,0.3012,https://m.media-amazon.com/images/I/31ycsXQD12L._AC_.jpg,data/images/gold\gold_41.jpg,huggingface
69e313f81a818cc8f046ef4a9563eac91882e79557b9d4385c5b5db5a4442052,"Nuragold 10k Yellow Gold 9mm Royal Monaco Miami Cuban Link Chain Bracelet, Mens Jewelry Fancy Box Clasp 7"" 7.5"" 8"" 8.5"" 9"" - Real Gold Jewelry",nuragold yellow gold royal monaco miami cuban link chain bracelet men jewelry fancy box clasp real gold jewelry,nuragold yellow gold royal monaco miami cuban link chain bracelet men jewelry fancy box clasp real gold jewelry,4.4,0,630.99,0.4435,https://m.media-amazon.com/images/I/41cCcVwaVSL._AC_.jpg,data/images/gold\gold_42.jpg,huggingface
cbcfa8d4d0433967d16966a6d7e464c91af48d671c9d1330d75d274b877e6edd,"14K Yellow Gold Natural Aquamarine Diamond Halo Engagement Ring Oval 8X6mm, sizes 5-10",yellow gold natural aquamarine diamond halo engagement ring oval size,yellow gold natural aquamarine diamond halo engagement ring oval size,3.0,0,520.3,0.2653,https://m.media-amazon.com/images/I/41DFgjBmO6L._AC_.jpg,data/images/gold\gold_43.jpg,huggingface
192d313a8f91a168bdbd321f39f84668841971cc18f01d3b48b217910e0e0213,The World Jewelry Center 14k Real Yellow OR White Gold Solid Men's 4mm Cuban Concave Curb Chain Bracelet or Necklace with Lobster Claw Clasp,world jewelry center real yellow white gold solid men cuban concave curb chain bracelet necklace lobster claw clasp,world jewelry center real yellow white gold solid men cuban concave curb chain bracelet necklace lobster claw clasp,4.0,0,270.0,0.3829,https://m.media-amazon.com/images/I/5143rhoEO6L._AC_.jpg,data/images/gold\gold_44.jpg,huggingface
349cb1df7a137cb7747ac7b9bb417599e99efa4df7352fd3b1298bb5b39d0841,"Mariell Bridal and Wedding Rose Gold Handmade Dangle Earrings, Crystal Gems and Petite Freshwater Pearls",mariell bridal wedding rose gold handmade dangle earring crystal gem petite freshwater pearl,mariell bridal wedding rose gold handmade dangle earring crystal gem petite freshwater pearl,4.5,0,19.99,0.438,https://m.media-amazon.com/images/I/41sU2q9HtsL._AC_.jpg,data/images/gold\gold_45.jpg,huggingface
fbe4f000a93b3bbd7b610b987368ec564adb8d4cb1f2073bb95051e0a8402c00,LOVVE Rose Gold Flashed Sterling Silver High Polished Round-Tube Click-Top Hoop Earrings,lovve rose gold flashed sterling silver high polished hoop earring,lovve rose gold flashed sterling silver high polished hoop earring,4.2,0,26.99,0.4007,https://m.media-amazon.com/images/I/31zzhPXRycL._AC_.jpg,data/images/gold\gold_46.jpg,huggingface
591f8cc1768768f32d3043180c0f76e661056433494baffc57e29f95ebe12afa,Dainty 10k White Gold Solitaire Aquamarine and White Topaz Modern Engagement/Proposal Ring,dainty white gold solitaire aquamarine white topaz modern ring,dainty white gold solitaire aquamarine white topaz modern ring,3.5,0,169.99,0.3175,https://m.media-amazon.com/images/I/317VIPy7MKL._AC_.jpg,data/images/gold\gold_47.jpg,huggingface
ff3544ab4bbd1933335b80b6114b6c8d831f20eca73d9e41a88a6a7a63c929f9,14K Gold 2x12mm Textured Twist Round Lightweight Click-Top Hoop Earrings,gold textured twist round lightweight hoop earring,gold textured twist round lightweight hoop earring,5.0,0,59.99,0.5017,https://m.media-amazon.com/images/I/31FCKia+50L._AC_.jpg,data/images/gold\gold_48.jpg,huggingface
f1b8f10ac74e4dd86e5d7e979501650b8f90aff4f28f87a2b4e529857279ce11,"REAL 14K Solid Gold Italian Yellow White Gold 1.5mm,1.7mm,2.0mm Flat Open wheat Link Chain Necklace- Made in Italy-14 Karat with Lobster Claw or Spring Ring Clasp Include Gift Box with Order MADE IN ITALY",real solid gold italian yellow white gold flat open wheat link chain made karat lobster claw spring ring clasp include gift box order made italy,real solid gold italian yellow white gold flat open wheat link chain made karat lobster claw spring ring clasp include gift box order made italy,4.0,0,100.0,0.3779,https://m.media-amazon.com/images/I/412441uahfL._AC_.jpg,data/images/gold\gold_49.jpg,huggingface
3c06152e731976c983533665d421faeae74f1326958722beb3694fa22629b535,Miabella 925 Sterling Silver or 18Kt Yellow Gold Over Silver Italian Diamond-Cut Round Flexible Bangle Bracelet for Women 7.5 Inch Made in Italy,miabella sterling silver yellow gold silver italian round flexible bangle bracelet woman inch made italy,miabella sterling silver yellow gold silver italian round flexible bangle bracelet woman inch made italy,4.4,0,42.9,0.4262,https://m.media-amazon.com/images/I/31vJwDGs3hL._AC_.jpg,data/images/gold\gold_50.jpg,huggingface
7684470b95c3d70816584c857ece0d536c9d287f11f4403b1b2c416d0e17d2b2,Crystalline Azuria Wedding Set White Zirconia Crystals Strand Necklace Dangle Earrings Bracelet 18K White Gold Plated for Women,crystalline azuria wedding set white zirconia crystal strand necklace dangle earring bracelet white gold plated woman,crystalline azuria wedding set white zirconia crystal strand necklace dangle earring bracelet white gold plated woman,3.9,0,41.27,0.3637,https://m.media-amazon.com/images/I/41bL24dh0EL._AC_.jpg,data/images/gold\gold_51.jpg,huggingface
6a5a80b51e68f0c79aa99e22f5e156b166841a5f65639bbc8b7c28948d3554b4,ANDPAI Unique 14K Gold Plated Asymmetric Clock Poker Playing Cards Red Hearts A Dangle Earrings Long Round Alarm Clock Drop Stud Earrings for Women Girls Gambling Casino Jewelry Gifts,andpai unique gold plated asymmetric clock poker playing card red heart dangle earring long round alarm clock drop stud earring woman girl gambling casino jewelry gift,andpai unique gold plated asymmetric clock poker playing card red heart dangle earring long round alarm clock drop stud earring woman girl gambling casino jewelry gift,4.6,0,7.99,0.4502,https://m.media-amazon.com/images/I/31qIRIcAMvS._AC_.jpg,data/images/gold\gold_52.jpg,huggingface
68fb5a6102eabfd9f1fa632cddf332583f28f2d4380c592133de90b4b01f98ff,JECOMY Gold Bracelets for Women Dainty 14k Gold Plated Cross Bracelet Beaded Bracelets Box Chain Bracelets Pearl Bracelet Herringbone Gold Chain Bracelet Trendy Handmade Jewelry Gift,jecomy gold bracelet woman dainty gold plated cross bracelet beaded bracelet box chain bracelet pearl bracelet herringbone gold chain bracelet trendy handmade jewelry gift,jecomy gold bracelet woman dainty gold plated cross bracelet beaded bracelet box chain bracelet pearl bracelet herringbone gold chain bracelet trendy handmade jewelry gift,4.7,0,13.99,0.4629,https://m.media-amazon.com/images/I/2171vyjWF2L._AC_.jpg,data/images/gold\gold_53.jpg,huggingface
cdde948f15e577c06d2684b31a55f956ae2ecd892b3604b9eae2540bf8379540,Ross-Simons Italian 14kt Yellow Gold Wave Ring With Blue Enamel,italian yellow gold wave ring blue enamel,italian yellow gold wave ring blue enamel,3.5,0,299.25,0.3213,https://m.media-amazon.com/images/I/51quHpcY2NL._AC_.jpg,data/images/gold\gold_54.jpg,huggingface
25b862d2fd8092b6f4c6c8f4c2b92696cc736f25a8b49d1f382bd0ed74083968,Halukakah Kings Landing Men’s Necklace | 18k Real Gold/Platinum Plated Crown Lion Pendant with Diamonds | Includes Multiple Chain Options & Giftbox,halukakah king landing men necklace real plated crown lion pendant diamond includes multiple chain option giftbox,halukakah king landing men necklace real plated crown lion pendant diamond includes multiple chain option giftbox,4.2,0,12.99,0.4003,https://m.media-amazon.com/images/I/51ITiGSR3wL._AC_.jpg,data/images/gold\gold_55.jpg,huggingface
99563bceaf87c9a0e81ac23b82d9f359b7b6e862a24fc9d0fdb61ec616e520d2,Modern Contemporary Rings Fine 10k White Gold Milgrain Edge Four Leaf Clover Filigree Cocktail Ring,modern contemporary ring fine white gold milgrain edge four leaf clover filigree cocktail ring,modern contemporary ring fine white gold milgrain edge four leaf clover filigree cocktail ring,3.8,0,179.99,0.3552,https://m.media-amazon.com/images/I/51baC3YUVtL._AC_.jpg,data/images/gold\gold_56.jpg,huggingface
